CID NO,NAME,DZONGKHAG,GEWOG,HOUSEHOLD ID,GENDER,FamilyID,FATHER CID NUMBER,MOTHER CID NUMBER,SPOUSE CID NUMBER
10502001402,Sonam Kinley Dorji,Hoentshoe,Hoentshoe2,819795579,Female,17,10808001557,10701009244,10907009287
10601004471,Dorji Wangchuk,Ladyfinger,Ladyfinger1,453035110,Female,25,,,10707005658
10809003585,Gyeltshen Dorji,Pumpkin,Pumpkin9,753041955,Male,10,,,10601009649
10811006230,Tshewang Pema,Pumpkin,Pumpkin11,933404114,Male,7,11006005327,10405008163,10302005236
10603004778,Sonam Yonten,Ladyfinger,Ladyfinger3,795285932,Female,22,10804005759,10202000893,10906008633
11004003918,Tshering Dorji Sonam,Potato,Potato4,814763202,Male,34,10202006731,11006006739,10906002740
10504002798,Gyeltshen Kinley,Hoentshoe,Hoentshoe4,213500298,Male,13,10305009238,10403004339,10802004155
10706005362,Karma Pema,Mustard,Mustard6,819795579,Male,17,10808001557,10701009244,11003009317
10302002120,Prakash Binita,Dumru,Dumru3,298362082,Female,24,,,10807004923
10803007814,Karma,Pumpkin,Pumpkin3,795285932,Male,22,10804005759,10202000893,10706005314
10704004837,Dipak,Mustard,Mustard4,93349856,Male,15,10905000507,11005006010,10603005682
11003006751,Binita Komal,Potato,Potato3,6977991,Male,6,10706000356,10701002330,10303007692
10501002218,Ram,Hoentshoe,Hoentshoe1,865241839,Female,12,10301001791,10905007736,10907004689
10603009045,Tashi,Ladyfinger,Ladyfinger3,6977991,Male,6,,,11006007305
10304006284,Choden Dorji Tshering,Dumru,Dumru5,634036506,Male,16,,,10806008584
10604006054,Wangchuk,Ladyfinger,Ladyfinger4,453035110,Male,25,10210007682,10402006461,10708009966
10305002504,Tashi Sonam,Dumru,Dumru6,110053353,Female,28,10603006102,10807005553,10711003490
11007009121,Tshering Tashi,Potato,Potato7,249817734,Female,19,10802007056,10709001274,10803006154
11007009728,Sunita,Potato,Potato7,646412689,Female,31,10705008740,11005002830,10307001525
10801001745,Sabita,Pumpkin,Pumpkin1,585582861,Female,21,10603001684,10606005238,10811004668
10604002417,Tenzin Tshering,Ladyfinger,Ladyfinger4,234760738,Female,47,10305002683,10501002347,11004000269
10305004640,Tshewang Choden,Dumru,Dumru6,298704996,Male,26,10707007417,10606002925,10601004927
10305008189,Kinley Gyeltshen Dorji,Dumru,Dumru6,298704996,Male,26,10407009042,10102005869,10908007668
10901004305,Nirajan Ramesh,Peas,Peas1,814763202,Female,34,10202006731,11006006739,10102001458
10103005620,Gita Bishnu Amit,Banana,Banana3,634036506,Female,16,,,10505008285
10804002503,Gyeltshen Yonten,Pumpkin,Pumpkin4,697808098,Male,45,10404007205,10203001600,10803006878
10808005986,Wangchuk,Pumpkin,Pumpkin8,634036506,Female,16,10303008280,10604003700,10403004000
11003009228,Deki Wangchuk Lhaki,Potato,Potato3,686579303,Male,44,10103008228,10906002434,10802004155
10403004193,Karma Sonam,Garlic,Garlic3,234760738,Male,47,10701000762,10502004106,10908005666
10712004379,Sonam,Mustard,Mustard12,110053353,Female,28,,,10202001343
10501008937,Sonam Yonten Karma,Hoentshoe,Hoentshoe1,34126396,Male,48,11001006548,10703008209,10707002854
10904005963,Choden Tenzin,Peas,Peas4,119540831,Male,18,10902000130,10806004460,10502001922
10604006434,Karma Pema,Ladyfinger,Ladyfinger4,632719211,Female,50,10803007405,10304000430,10804005813
10407007292,Yonten Karma,Garlic,Garlic7,602632297,Male,49,,,10709006745
10102009999,Tshewang,Banana,Banana2,236696312,Female,30,10908004465,10810003909,10402009579
10908003629,Tshering Lhaki,Peas,Peas8,26855092,Female,33,,,11009004728
11004003770,Tashi Choden,Potato,Potato4,149827706,Female,20,10709001795,10704008044,10805004169
11009009768,Sabita Gita,Potato,Potato9,749621470,Female,32,,,10901002435
10803005399,Gyeltshen,Pumpkin,Pumpkin3,796233790,Female,40,10103004193,10702002050,10709002185
11007005325,Karma Choden,Potato,Potato7,686579303,Male,44,10101003570,10203007873,10305000409
10305002683,Krishna,Dumru,Dumru6,234760738,Male,47,,,10501002347
11001009421,Deki Gyeltshen,Potato,Potato1,365341213,Male,3,10704001307,10808009911,10804007432
10403006525,Tashi Gyeltshen,Garlic,Garlic3,753041955,Female,10,10809003585,10601009649,10905002509
10210001425,Lhaki Tashi Sonam,Carrot,Carrot5,453778756,Female,36,10306002924,10703000449,10401002837
11007006985,Gyeltshen Choden,Potato,Potato7,957970516,Female,11,10707004272,10404002250,10202003733
10706009528,Ram Krishna,Mustard,Mustard6,749621470,Female,32,,,10907004689
10811003559,Tashi Sonam Tshewang,Pumpkin,Pumpkin11,239670711,Female,29,11009005155,10701003827,10806007007
10809005644,Dorji Tashi,Pumpkin,Pumpkin9,298704996,Male,26,10707007417,10606002925,10406001251
10802007657,Tshering,Pumpkin,Pumpkin2,790779946,Female,4,11003009157,10711001127,10502002067
10104002846,Dipak,Banana,Banana4,171432881,Male,23,11006006150,10604007784,10810006471
10904009615,Gyeltshen Tenzin Choden,Peas,Peas4,295310485,Male,1,10901005051,10811006785,10606004612
10406003471,Tashi,Garlic,Garlic6,865241839,Female,12,,,11002002778
10906000257,Karma Tenzin,Peas,Peas6,585126461,Female,37,10904002273,10901003833,10709003367
11007005846,Lhaki Choden,Potato,Potato7,361415646,Female,27,10705007259,10501006078,10104005224
10405002852,Kinley,Garlic,Garlic5,482334538,Female,5,10804002248,10707006821,10907003402
10704002627,Dorji Tenzin,Mustard,Mustard4,26855092,Female,33,11009004728,10908003629,10102004285
10404007900,Choden,Garlic,Garlic4,957970516,Male,11,10707004272,10404002250,10305002504
10202002870,Prakash,Carrot,Carrot2,933404114,Male,7,10901004374,10404003366,10906007342
10903001924,Tshewang Tenzin,Peas,Peas3,93349856,Male,15,10905000507,11005006010,10904004150
10705003965,Sita Sunita Amit,Mustard,Mustard5,298704996,Male,26,10707007417,10606002925,20201002068
10601006475,Tshewang,Ladyfinger,Ladyfinger1,262950628,Male,43,10306002108,10811006809,10104005761
10905008609,Wangchuk,Peas,Peas5,753041955,Female,10,10102001010,10811003839,10809008331
10803009787,Tshewang,Pumpkin,Pumpkin3,298704996,Male,26,10407009042,10102005869,10710001827
10505003066,Pema Kinley,Hoentshoe,Hoentshoe5,542621108,Female,8,10606001715,10302004583,10202007144
10307007692,Pema,Dumru,Dumru1,686579303,Female,44,10103008228,10906002434,10501002114
10606004612,Wangchuk,Ladyfinger,Ladyfinger6,100604502,Female,14,10401004494,11003006229,10906009096
10405007433,Sita Binita,Garlic,Garlic5,957970516,Female,11,,,10301009263
10307003751,Wangchuk,Dumru,Dumru1,726600539,Male,35,10908004918,10707000936,10806000838
11002006506,Kinley Dorji Tashi,Potato,Potato2,865241839,Male,12,10301001791,10905007736,11006002546
10809009560,Sabita,Pumpkin,Pumpkin9,149827706,Male,20,10302005153,10405005422,10803001404
10503007848,Yonten,Hoentshoe,Hoentshoe3,646412689,Female,31,10603007803,10903008920,10905009539
11009000530,Amit,Potato,Potato9,697808098,Female,45,10404007205,10203001600,10404003366
10904000919,Pema,Peas,Peas4,213500298,Male,13,10305009238,10403004339,10601004471
10203005882,Tshering Wangchuk,Carrot,Carrot3,295310485,Female,1,10901005051,10811006785,10707000936
10901000693,Gyeltshen Pema,Peas,Peas1,26855092,Female,33,10802003862,10703008775,10603005003
10303006453,Wangchuk Tashi,Dumru,Dumru4,26855092,Female,33,10102005916,10906007886,10301009263
10907009287,Wangchuk Choden Gyeltshen,Peas,Peas7,28492780,Male,2,11006009376,10805003568,11007009121
10703008775,Choden Tshering,Mustard,Mustard3,26855092,Female,33,,,10802003862
10102007767,Pema Tenzin Lhaki,Banana,Banana2,632719211,Male,50,10606006275,10810005663,10707003960
10707001958,Karma,Mustard,Mustard7,239670711,Male,29,10708004064,10307004903,11005000681
10803006052,Wangchuk,Pumpkin,Pumpkin3,753041955,Female,10,10102001010,10811003839,10705001320
10807000391,Tshering,Pumpkin,Pumpkin7,819795579,Female,17,10502004173,10307006329,10302007075
10809006370,Tenzin Tashi Tshewang,Pumpkin,Pumpkin9,361415646,Female,27,10503006965,10805009608,10302009733
11006005730,Komal,Potato,Potato6,453778756,Male,36,10804009200,10102005629,10601007999
10407004873,Prakash Ramesh,Garlic,Garlic7,6977991,Male,6,10305005417,10601005313,10305001041
10702000959,Manoj Binita Sabita,Mustard,Mustard2,171432881,Male,23,10401009275,10505008288,10603008094
10702004278,Kinley Yonten,Mustard,Mustard2,602632297,Male,49,10809001435,10306004833,11009002950
10202007078,Dipak Komal,Carrot,Carrot2,869119330,Female,46,10104000757,10809005003,10704004037
10605002525,Sunita Sabita,Ladyfinger,Ladyfinger5,726600539,Female,35,10502002001,20201002068,10806009012
10808009622,Yonten Choden,Pumpkin,Pumpkin8,453778756,Female,36,10707005878,10205002262,10802003618
10806001129,Tenzin Dorji,Pumpkin,Pumpkin6,262950628,Male,43,10808009771,10802007605,10710001381
10908004918,Sunita,Peas,Peas8,726600539,Female,35,11009006566,10104002159,10707000936
11007004082,Kinley Tshering,Potato,Potato7,361415646,Male,27,10811007619,10705008317,10405007230
10809001768,Pema Lhaki,Pumpkin,Pumpkin9,450455977,Male,38,11005000241,10401009032,10808005986
11004003228,Binita,Potato,Potato4,262950628,Male,43,10808009771,10802007605,10306006201
10703007178,Tashi Gyeltshen,Mustard,Mustard3,34126396,Female,48,10604003139,10704009083,10407006999
10710004581,Tashi,Mustard,Mustard10,632719211,Female,50,10504005147,10404006745,10104009977
10601002664,Dorji,Ladyfinger,Ladyfinger1,34126396,Female,48,10809006176,10907007635,10603009045
10706008303,Tshering,Mustard,Mustard6,34126396,Male,48,10604003139,10704009083,10908005095
10803006154,Tshering,Pumpkin,Pumpkin3,31994523,Male,9,10307008423,11004003120,11007009088
10104005111,Komal Ram,Banana,Banana4,819795579,Male,17,10808001557,10701009244,10604002308
10806006361,Deki,Pumpkin,Pumpkin6,790779946,Male,4,11007005374,10302005798,11006002369
10402004040,Gyeltshen Lhaki Tenzin,Garlic,Garlic2,585126461,Male,37,10904002273,10901003833,10306006919
10708003881,Yonten Pema Gyeltshen,Mustard,Mustard8,865241839,Female,12,10301001791,10905007736,10301001403
10404008938,Lhaki Deki,Garlic,Garlic4,450455977,Male,38,11005000241,10401009032,10405008021
10809003006,Tenzin,Pumpkin,Pumpkin9,482334538,Female,5,11001000328,10401002911,10301002626
11003008564,Lhaki Gyeltshen,Potato,Potato3,249817734,Female,19,10303007713,10903004341,10606001493
10907006018,Tshering Lhaki Dorji,Peas,Peas7,933404114,Female,7,11006005327,10405008163,10902002346
10805008300,Tshewang Tashi,Pumpkin,Pumpkin5,814763202,Male,34,10904008013,10407004347,10806006213
11006003770,Kinley Pema,Potato,Potato6,585126461,Female,37,10703004632,10301007022,10802001514
10711007043,Sonam Gyeltshen,Mustard,Mustard11,231191390,Male,41,10811005661,10403009954,10303000828
10706008444,Sunita,Mustard,Mustard6,542621108,Female,8,10810001612,10303001404,10907009287
10801008697,Sonam Dorji,Pumpkin,Pumpkin1,482334538,Male,5,10210008866,10602005912,10711002419
10802009085,Tashi Dorji,Pumpkin,Pumpkin2,100604502,Female,14,10706000436,10902009924,10707001931
10502001139,Sonam,Hoentshoe,Hoentshoe2,166944844,Female,42,10202007144,10709005260,20201006070
10505008288,Kinley Dorji,Hoentshoe,Hoentshoe5,171432881,Female,23,,,10401009275
10401006229,Karma,Garlic,Garlic1,171432881,Female,23,11006006150,10604007784,10304007060
10307000964,Choden,Dumru,Dumru1,933404114,Female,7,10907006018,10902002346,10808001654
10601000480,Pema,Ladyfinger,Ladyfinger1,453778756,Female,36,10804009200,10102005629,10803005140
10810001502,Tshewang,Pumpkin,Pumpkin10,585126461,Female,37,,,10601005031
10807009022,Tenzin,Pumpkin,Pumpkin7,6977991,Female,6,20201006504,10503008928,10708004843
20201007451,Kinley,Carrot,Carrot1,634036506,Female,16,10303008280,10604003700,10705007780
10406009696,Gyeltshen Kinley Wangchuk,Garlic,Garlic6,602632297,Female,49,,,10704005262
10404001234,Gyeltshen Karma,Garlic,Garlic4,686579303,Female,44,10103008228,10906002434,10809005003
10708009883,Tashi Choden,Mustard,Mustard8,361415646,Male,27,10503006965,10805009608,10704009237
10104000757,Prakash Krishna Sabita,Banana,Banana4,869119330,Female,46,10603009707,10803000634,10809005003
11006004786,Komal Prakash,Potato,Potato6,585126461,Female,37,10703004632,10301007022,10602009438
10203004136,Manoj,Carrot,Carrot3,166944844,Male,42,10301007133,10702001524,10603000930
10706004825,Dorji Choden,Mustard,Mustard6,236696312,Female,30,10301003044,10712000992,10604006054
10603000807,Deki,Ladyfinger,Ladyfinger3,93349856,Male,15,10707006861,11006002546,10304000200
10811007564,Gyeltshen Kinley,Pumpkin,Pumpkin11,957970516,Male,11,10707004272,10404002250,10905004835
10802004155,Tashi Yonten Wangchuk,Pumpkin,Pumpkin2,149827706,Female,20,,,10205009608
10103004415,Kinley Yonten Wangchuk,Banana,Banana3,234760738,Female,47,10604002417,11004000269,10104005111
10606002925,Choden Tshewang,Ladyfinger,Ladyfinger6,298704996,Female,26,,,10707007417
11006008849,Kinley Gyeltshen,Potato,Potato6,295310485,Male,1,10908006299,10301000861,10906005194
10405006924,Choden Dorji Pema,Garlic,Garlic5,869119330,Female,46,10902003389,10604009370,10606001228
10906009096,Sabita Ram,Peas,Peas6,697808098,Male,45,10504005617,10809006168,10804004655
11005009883,Wangchuk Tenzin Yonten,Potato,Potato5,110053353,Female,28,10701005280,10905001869,10707004566
10604002308,Choden Tashi Gyeltshen,Ladyfinger,Ladyfinger4,365341213,Female,3,10504006723,10706007286,10403004758
10808006135,Kinley Choden,Pumpkin,Pumpkin8,646412689,Female,31,,,11002007939
10708004794,Komal Ram,Mustard,Mustard8,28492780,Male,2,11006009376,10805003568,10501007303
10604009761,Pema,Ladyfinger,Ladyfinger4,31994523,Male,9,10807002532,11005007569,10601008366
10710001674,Tshewang,Mustard,Mustard10,768820204,Male,39,11006007714,10801007066,10305002504
10707004444,Krishna Gita,Mustard,Mustard7,262950628,Female,43,,,11005008689
10702007579,Dorji Lhaki Tashi,Mustard,Mustard2,239670711,Female,29,,,10307001344
10604008454,Wangchuk,Ladyfinger,Ladyfinger4,957970516,Female,11,10707004272,10404002250,10502002067
10704001342,Nirajan Gita Dipak,Mustard,Mustard4,482334538,Male,5,10908006991,10807004583,11004002758
10504004325,Deki Dorji Lhaki,Hoentshoe,Hoentshoe4,542621108,Female,8,,,10505003811
10712003432,Pema Wangchuk,Mustard,Mustard12,93349856,Female,15,10707006861,11006002546,11003004501
10307001525,Dorji Tenzin,Dumru,Dumru1,814763202,Male,34,10904008013,10407004347,20201002868
10606001228,Dorji Sonam,Ladyfinger,Ladyfinger6,865241839,Male,12,10504009617,10904003981,11002006858
10104005224,Gyeltshen Deki,Banana,Banana4,234760738,Male,47,10701000762,10502004106,10703008775
10801007066,Pema Tshewang,Pumpkin,Pumpkin1,768820204,Male,39,,,11006007714
10907004689,Tenzin,Peas,Peas7,749621470,Male,32,11009001838,10706004285,10706009528
10606006275,Karma Yonten,Ladyfinger,Ladyfinger6,632719211,Male,50,10504005147,10404006745,10810005663
10403000265,Sonam Tshewang,Garlic,Garlic3,93349856,Male,15,11009009999,10601005456,10307008808
11005005804,Wangchuk Gyeltshen Pema,Potato,Potato5,31994523,Male,9,10803006154,11007009088,10802009085
10601001049,Yonten Tshering Kinley,Ladyfinger,Ladyfinger1,865241839,Female,12,10301001791,10905007736,11007002733
10302004066,Prakash Krishna,Dumru,Dumru3,166944844,Male,42,10301007133,10702001524,11006001229
10407003656,Deki Choden,Garlic,Garlic7,298704996,Female,26,10803009787,10710001827,10303007713
10707006861,Gyeltshen,Mustard,Mustard7,93349856,Male,15,10712003588,10406007657,11006002546
10903009643,Ram Dipak,Peas,Peas3,93349856,Male,15,10707006861,11006002546,11004002758
10504004938,Sunita Prakash Ramesh,Hoentshoe,Hoentshoe4,933404114,Female,7,10907006018,10902002346,10202001343
11001001868,Wangchuk Dorji,Potato,Potato1,31994523,Male,9,10807002532,11005007569,10905001712
11007009693,Tshewang,Potato,Potato7,93349856,Female,15,10707006861,11006002546,10901000616
10704003630,Dorji Tshewang,Mustard,Mustard4,119540831,Male,18,10810001624,11009003625,10701003531
11005000998,Dorji,Potato,Potato5,6977991,Female,6,10603009045,11006007305,10811004668
10908005590,Tashi Dorji Choden,Peas,Peas8,632719211,Female,50,10803007405,10304000430,10902001166
10305004389,Dorji Yonten,Dumru,Dumru6,749621470,Male,32,10901002435,11009009768,10806003986
10701004616,Choden Tenzin,Mustard,Mustard1,236696312,Male,30,10502001922,11004006439,10811007619
10901000186,Amit,Peas,Peas1,93349856,Male,15,11009009999,10601005456,10504004938
10703006256,Amit Ram,Mustard,Mustard3,361415646,Female,27,10705007259,10501006078,10701002526
10604007784,Deki,Ladyfinger,Ladyfinger4,171432881,Female,23,,,11006006150
10712000797,Lhaki,Mustard,Mustard12,957970516,Female,11,10501008882,10205006596,10605001350
10907002280,Lhaki Tashi,Peas,Peas7,585126461,Male,37,10703004632,10301007022,11003005535
10603002847,Kinley Lhaki,Ladyfinger,Ladyfinger3,450455977,Male,38,11005004016,10908005095,10804003858
10306004833,Choden,Dumru,Dumru7,602632297,Female,49,,,10809001435
11007008683,Sonam Tenzin,Potato,Potato7,34126396,Male,48,10809006176,10907007635,10306004833
10808007272,Tshering Tashi,Pumpkin,Pumpkin8,753041955,Male,10,10809003585,10601009649,10906005631
10806000341,Lhaki Sonam,Pumpkin,Pumpkin6,768820204,Female,39,11006007714,10801007066,10301009263
10604000753,Tshewang Deki,Ladyfinger,Ladyfinger4,819795579,Male,17,10808001557,10701009244,10710006211
10401004505,Lhaki,Garlic,Garlic1,149827706,Female,20,10302005153,10405005422,10707007417
10301004105,Prakash Bishnu,Dumru,Dumru2,819795579,Male,17,10702000106,10404001013,10303001730
10903009508,Deki,Peas,Peas3,93349856,Male,15,11009009999,10601005456,10708003881
11002007397,Choden Deki,Potato,Potato2,34126396,Female,48,10604003139,10704009083,10704004037
10807006353,Sonam,Pumpkin,Pumpkin7,234760738,Female,47,10504000972,10711006732,11005002167
10706005314,Lhaki Deki,Mustard,Mustard6,602632297,Female,49,10809001435,10306004833,10601008759
10505002449,Tshewang Deki,Hoentshoe,Hoentshoe5,361415646,Male,27,10705007259,10501006078,10503004308
10604002677,Karma,Ladyfinger,Ladyfinger4,361415646,Female,27,10705007259,10501006078,10906005636
10405006065,Yonten Lhaki,Garlic,Garlic5,236696312,Male,30,,,10401004945
11004003033,Tshering,Potato,Potato4,365341213,Female,3,11001009421,10804007432,10907009287
10407000509,Ramesh,Garlic,Garlic7,119540831,Female,18,10902000130,10806004460,10402004405
10210000749,Lhaki,Carrot,Carrot5,298704996,Male,26,10707007417,10606002925,10902007996
10709000023,Amit Bishnu Ram,Mustard,Mustard9,634036506,Male,16,10806008584,10304006284,10902005272
10401002837,Kinley Tshering,Garlic,Garlic1,213500298,Male,13,,,10102002807
11006007305,Wangchuk Tshewang Karma,Potato,Potato6,6977991,Female,6,,,10603009045
10303001730,Dorji,Dumru,Dumru4,796233790,Female,40,10702000998,10708004646,10709003367
10210005509,Tenzin Wangchuk,Carrot,Carrot5,93349856,Female,15,10205003811,10810009648,10805005228
11002007939,Choden,Potato,Potato2,646412689,Male,31,10603007803,10903008920,10808006135
10905003150,Lhaki,Peas,Peas5,262950628,Female,43,11005008689,10707004444,10505004678
10705008317,Tshering Gyeltshen,Mustard,Mustard5,361415646,Male,27,,,10811007619
10601009649,Tenzin Lhaki,Ladyfinger,Ladyfinger1,753041955,Female,10,,,10809003585
10406004210,Tshewang,Garlic,Garlic6,171432881,Male,23,10401009275,10505008288,10904004150
10604008123,Choden Sonam,Ladyfinger,Ladyfinger4,819795579,Male,17,10808001557,10701009244,10805008897
10705003086,Krishna Ram,Mustard,Mustard5,149827706,Female,20,10709001795,10704008044,10102001458
10802006652,Sonam Tashi Choden,Pumpkin,Pumpkin2,298362082,Male,24,10210003456,10102009626,10307004593
10302003848,Deki,Dumru,Dumru3,234760738,Female,47,10604002417,11004000269,10709001795
10205006342,Choden,Carrot,Carrot4,697808098,Female,45,10806006843,10404007371,10304007060
10709001795,Lhaki,Mustard,Mustard9,149827706,Male,20,10205009608,10802004155,10704008044
10805005654,Sita Amit Ramesh,Pumpkin,Pumpkin5,646412689,Female,31,10602001104,10303005514,10711003673
10901002909,Ramesh,Peas,Peas1,646412689,Female,31,,,10202004313
10802003287,Karma Wangchuk Pema,Pumpkin,Pumpkin2,295310485,Female,1,10807009662,10908008847,10810005934
10301001403,Sonam Wangchuk,Dumru,Dumru2,542621108,Male,8,10606001715,10302004583,11003009317
10707006821,Lhaki Wangchuk Kinley,Mustard,Mustard7,482334538,Male,5,,,10804002248
10303000813,Tenzin Sonam Karma,Dumru,Dumru4,361415646,Male,27,10811007619,10705008317,10503006965
11006002705,Tshewang Yonten,Potato,Potato6,166944844,Female,42,10303008317,10903003434,10706003680
10403003804,Kinley Lhaki,Garlic,Garlic3,646412689,Male,31,10808004836,10906003279,10601004471
10606009577,Deki Tshering,Ladyfinger,Ladyfinger6,632719211,Male,50,10801008408,10707000256,11006003394
10802007159,Nirajan Ram Ramesh,Pumpkin,Pumpkin2,585126461,Female,37,10102009048,10807006708,11007009202
11001006576,Yonten Kinley,Potato,Potato1,753041955,Female,10,10406005375,10806007007,10301006955
11005000241,Gyeltshen,Potato,Potato5,450455977,Female,38,11005004016,10908005095,10401009032
10810001612,Tenzin Karma Sonam,Pumpkin,Pumpkin10,542621108,Female,8,10902002506,10403001970,10303001404
10403005277,Kinley,Garlic,Garlic3,453778756,Male,36,10707005878,10205002262,10503005614
10807002529,Karma,Pumpkin,Pumpkin7,453035110,Female,25,10902009256,10802001376,10301009167
10709007052,Tenzin Tshewang,Mustard,Mustard9,768820204,Female,39,11006007714,10801007066,10405005422
10301006955,Lhaki Yonten,Dumru,Dumru2,634036506,Male,16,,,10702000132
10907009789,Karma Tshewang,Peas,Peas7,171432881,Female,23,10401009275,10505008288,10401009785
10905001712,Gyeltshen,Peas,Peas5,450455977,Female,38,,,10402009579
10711009113,Karma Choden Tshering,Mustard,Mustard11,298362082,Male,24,10101008719,10707000950,10402004059
10805009044,Tshering,Pumpkin,Pumpkin5,26855092,Female,33,10102005916,10906007886,11005008590
10202000893,Kinley Yonten,Carrot,Carrot2,795285932,Female,22,,,10804005759
10808003267,Wangchuk Tshewang,Pumpkin,Pumpkin8,697808098,Female,45,10504005617,10809006168,10903001924
10807007651,Bishnu Sunita Manoj,Pumpkin,Pumpkin7,249817734,Male,19,10802007056,10709001274,10811001269
10709002185,Ramesh Komal,Mustard,Mustard9,450455977,Male,38,11005000241,10401009032,10805009131
10903006216,Dorji Sonam,Peas,Peas3,790779946,Male,4,10306000500,10605009874,10205009214
10902006532,Wangchuk Deki,Peas,Peas2,365341213,Male,3,11002007912,10402000417,10304008796
10810003803,Gyeltshen,Pumpkin,Pumpkin10,585126461,Female,37,10904002273,10901003833,10907003052
10501007303,Sita Binita,Hoentshoe,Hoentshoe1,6977991,Female,6,20201006504,10503008928,10405005422
10603006878,Tenzin,Ladyfinger,Ladyfinger3,749621470,Female,32,10907004689,10706009528,10303009141
10904000317,Karma,Peas,Peas4,749621470,Male,32,,,10710004965
10905009539,Ram Sita Gita,Peas,Peas5,646412689,Male,31,,,10503007848
10606007311,Bishnu,Ladyfinger,Ladyfinger6,686579303,Female,44,,,11006002587
10306002108,Tshering Tashi,Dumru,Dumru7,262950628,Male,43,20201006049,10305003949,10811006809
10404008475,Sita Sunita,Garlic,Garlic4,119540831,Male,18,10902000130,10806004460,10908004918
10302005236,Tshewang Karma,Dumru,Dumru3,933404114,Female,7,,,10811006230
10907009730,Wangchuk Choden Karma,Peas,Peas7,869119330,Male,46,11005005546,10908002768,10203001659
10102004888,Sonam,Banana,Banana2,585126461,Female,37,,,10706006523
10407008486,Tenzin Gyeltshen,Garlic,Garlic7,213500298,Female,13,,,10907003254
10602001113,Karma,Ladyfinger,Ladyfinger2,239670711,Female,29,10805001315,10806004386,10405004489
10102005629,Lhaki Gyeltshen Choden,Banana,Banana2,453778756,Female,36,,,10804009200
10706005562,Tashi Karma Choden,Mustard,Mustard6,585582861,Female,21,10603001684,10606005238,10101004634
20201002983,Tashi Yonten,Carrot,Carrot1,933404114,Female,7,10901002296,10307002174,10402002017
10709001274,Lhaki,Mustard,Mustard9,249817734,Male,19,,,10802007056
10703000969,Kinley,Mustard,Mustard3,795285932,Male,22,10304008381,11003003902,10102004781
10505006965,Sabita,Hoentshoe,Hoentshoe5,585582861,Male,21,10202008980,20201004026,10404006765
10908009669,Tshering Deki,Peas,Peas8,110053353,Female,28,,,11007009202
10708005179,Bishnu Manoj,Mustard,Mustard8,361415646,Male,27,10811007619,10705008317,10406007170
10902002506,Gyeltshen Choden,Peas,Peas2,542621108,Male,8,,,10403001970
10306003155,Tshering Tshewang,Dumru,Dumru7,790779946,Female,4,11003009157,10711001127,10908000659
10210003853,Dipak Prakash,Carrot,Carrot5,686579303,Female,44,10503005614,10907008482,10202006936
11004007779,Choden,Potato,Potato4,726600539,Male,35,10908004918,10707000936,11002006858
10505007812,Pema Yonten,Hoentshoe,Hoentshoe5,28492780,Male,2,11006009376,10805003568,11001002290
11004000916,Kinley Wangchuk Gyeltshen,Potato,Potato4,171432881,Female,23,,,10606003706
10407004952,Deki Yonten,Garlic,Garlic7,262950628,Male,43,10505000359,10706004511,10808009911
10606008019,Tashi,Ladyfinger,Ladyfinger6,28492780,Female,2,10704009833,10502003288,10907002280
10710002907,Nirajan,Mustard,Mustard10,933404114,Male,7,10901002296,10307002174,11001006131
10811004668,Pema Tashi,Pumpkin,Pumpkin11,6977991,Male,6,,,11005000998
10402007564,Yonten Lhaki,Garlic,Garlic2,450455977,Female,38,10603002847,10804003858,10706004511
10203002076,Dorji,Carrot,Carrot3,453035110,Female,25,10205001936,10502006026,10404008115
10102008464,Tashi,Banana,Banana2,453778756,Male,36,10707005878,10205002262,10803008592
10806008447,Ram Amit,Pumpkin,Pumpkin6,239670711,Male,29,10307001344,10702007579,10709002002
11002004653,Dorji,Potato,Potato2,768820204,Male,39,10405009375,10703004890,11001006548
10302004835,Kinley Tenzin,Dumru,Dumru3,100604502,Female,14,10502005724,11003003524,10210002739
10503009703,Tshewang Deki,Hoentshoe,Hoentshoe3,697808098,Female,45,10210005401,10708004414,20201004700
10307002174,Choden Tenzin,Dumru,Dumru1,933404114,Male,7,,,10901002296
10804009202,Sabita,Pumpkin,Pumpkin4,31994523,Male,9,10304007405,11002009363,10306000782
10202000201,Gita Prakash,Carrot,Carrot2,295310485,Female,1,10807009662,10908008847,11006002587
10803006878,Karma Dorji,Pumpkin,Pumpkin3,298362082,Female,24,10804006931,10709002417,10810009738
10104009977,Wangchuk Karma,Banana,Banana4,632719211,Male,50,,,10710004581
10701002946,Lhaki,Mustard,Mustard1,957970516,Male,11,10707004272,10404002250,10407000509
10708004646,Tashi Tshewang,Mustard,Mustard8,796233790,Female,40,,,10702000998
10304001690,Krishna Nirajan Dipak,Dumru,Dumru5,26855092,Female,33,10403005121,10304008452,10811003839
10402001033,Pema,Garlic,Garlic2,298704996,Male,26,10905006280,10402008674,10601002664
10705002246,Karma Deki Gyeltshen,Mustard,Mustard5,236696312,Male,30,10301003044,10712000992,10802003287
10404008115,Manoj Ram,Garlic,Garlic4,542621108,Male,8,11009000986,10703001257,10301009515
10804002458,Gyeltshen,Pumpkin,Pumpkin4,361415646,Female,27,,,10707004566
10704004949,Amit,Mustard,Mustard4,795285932,Female,22,10304008381,11003003902,10803009763
10804004655,Karma Tshering,Pumpkin,Pumpkin4,632719211,Female,50,10710004581,10104009977,11002006126
